Supplier_Name,Supplier_Code,Alloy,Current_LB,New_LB,change
SUPPLIER A62,S043,A352,1.36,3.16,-1.8
SUPPLIER AB,S048,A391,1.82,1.51,0.31
SUPPLIER A43,S057,A354,2.03,1.27,0.76
SUPPLIER A61,S054,A349,1.21,1.35,-0.14
SUPPLIER F,S001,A366,2.71,1.2,1.51
SUPPLIER A66,S069,A386,1.69,1.33,0.36
SUPPLIER A65,S018,A373,1.85,1.2,0.65
SUPPLIER A20,S063,A407,1.21,1.5,-0.29
SUPPLIER A68,S051,A409,1.3,1.43,-0.13
SUPPLIER A48,S042,A366,1.44,1.47,-0.03
SUPPLIER A52,S077,A377,1.21,1.2,0.01
SUPPLIER A12,S088,A414,2.49,1.39,1.1
SUPPLIER A5,S048,A343,1.21,1.36,-0.15
SUPPLIER A28,S088,A330,1.36,1.2,0.16
SUPPLIER A44,S042,A351,1.21,1.33,-0.12
SUPPLIER A34,S038,A403,1.64,1.51,0.13
SUPPLIER A10,S055,A402,2.82,1.66,1.16
SUPPLIER A15,S046,A400,1.41,1.67,-0.26
SUPPLIER A29,S012,A363,1.45,1.83,-0.38
SUPPLIER A3,S075,A392,2.97,1.25,1.72
SUPPLIER A28,S088,A343,1.21,1.2,0.01
ALOY MASTERS,S078,A393,1.21,3.08,-1.87
STRONG ALLOY,S053,A400,1.21,1.2,0.01
SUPPLIER AB,S081,A381,2.37,1.2,1.17
SUPPLIER A5,S085,A340,1.56,1.2,0.36
SUPPLIER A34,S088,A381,1.21,2.8,-1.59
SUPPLIER A66,S022,A400,1.21,1.35,-0.14
SUPPLIER A1,S093,A399,1.64,1.39,0.25
SUPPLIER A10,S043,A383,1.5,1.27,0.23
ALOY MASTERS,S025,A101,1.52,1.26,0.26
SUPPLIER A12,S021,A367,1.63,1.26,0.37
SUPPLIER A53,S040,A364,1.7,1.23,0.47
SUPPLIER A63,S049,A374,1.52,1.37,0.15
SUPPLIER AD,S022,A362,2.16,1.2,0.96
SUPPLIER A62,S015,A346,1.21,1.2,0.01
SUPPLIER A68,S070,A399,1.76,1.2,0.56
SUPPLIER A34,S085,A348,1.34,1.85,-0.51
STRONG ALLOY,S029,A380,1.32,1.36,-0.04
XPZ Supp,S092,A414,1.6,1.65,-0.05
TOP DIE CASTING,S069,A412,1.4,1.21,0.19
SUPPLIER H,S051,A401,1.42,3.04,-1.62
SUPPLIER A49,S056,A320,2.9,1.48,1.42
SUPPLIER A26,S056,A362,1.66,3.16,-1.5
SUPPLIER AB,S027,A406,1.21,1.6,-0.39
SUPPLIER A34,S049,A372,1.21,2.03,-0.82
SUPPLIER A43,S020,A341,1.29,1.3,-0.01
SUPPLIER A33,S026,A369,1.42,1.43,-0.01
SUPPLIER A57,S022,A380,1.28,1.23,0.05
SUPPLIER A18,S050,A392,1.43,1.62,-0.19
SUPPLIER A60,S090,A343,1.34,1.51,-0.17
TOP DIE CASTING,S063,A364,1.34,1.36,-0.02
XPZ Supp,S068,A367,1.34,1.68,-0.34
SUPPLIER A2,S039,A369,1.21,1.4,-0.19
SUPPLIER A34,S029,A370,1.35,1.2,0.15
SUPPLIER A43,S061,A320,1.33,1.45,-0.12
SUPPLIER A44,S025,A380,3.14,1.2,1.94
SUPPLIER A17,S002,A415,1.21,1.42,-0.21
SUPPLIER H,S078,A373,1.53,1.3,0.23
SUPPLIER A56,S059,A408,1.35,1.2,0.15
SUPPLIER A12,S013,A365,1.3,1.59,-0.29
SUPPLIER A58,S022,A373,1.21,1.23,-0.02
SUPPLIER A37,S058,A391,1.37,1.23,0.14
SUPPLIER A20,S077,A380,1.93,1.24,0.69
SUPPLIER A70,S072,A368,1.3,1.6,-0.3
SUPPLIER A56,S010,A354,3.14,1.36,1.78
SUPPLIER A66,S042,A372,1.29,1.37,-0.08
SUPPLIER A35,S078,A374,1.53,1.51,0.02
SUPPLIER A23,S090,A393,1.39,1.2,0.19
SUPPLIER A5,S016,A379,1.71,1.23,0.48
SUPPLIER AB,S051,A406,1.21,1.27,-0.06
SUPPLIER AC,S063,A398,1.39,1.35,0.04
SUPPLIER AB,S071,A348,1.57,1.32,0.25
SUPPLIER A20,S009,A366,1.21,1.55,-0.34
SUPPLIER A66,S043,A101,1.44,1.55,-0.11
SUPPLIER A67,S007,A340,1.42,1.23,0.19
SUPPLIER A44,S029,A400,1.5,1.73,-0.23
SUPPLIER A51,S058,A380,1.66,1.42,0.24
XPZ Supp,S088,A364,1.35,1.29,0.06
SUPPLIER A3,S013,A381,1.59,1.49,0.1
SUPPLIER H,S024,A412,3.11,1.27,1.84
ALOY MASTERS,S082,A342,1.49,1.4,0.09
SUPPLIER A46,S045,A372,1.27,1.54,-0.27
SUPPLIER A18,S080,A390,1.21,1.2,0.01
SUPPLIER A53,S068,A408,1.5,1.35,0.15
SUPPLIER A50,S020,A349,1.51,1.24,0.27
SUPPLIER A32,S022,A399,1.42,2.21,-0.79
SUPPLIER A61,S069,A352,1.25,1.33,-0.08
SUPPLIER A20,S043,A400,1.5,1.77,-0.27
SUPPLIER A57,S051,A377,2.1,1.49,0.61
SUPPLIER G,S032,A378,2.49,1.23,1.26
SUPPLIER A33,S035,A393,1.74,1.25,0.49
SUPPLIER A27,S075,A383,1.21,1.2,0.01
SUPPLIER A62,S016,A359,2.57,1.58,0.99
SUPPLIER A58,S029,A365,1.27,1.2,0.07
SUPPLIER A41,S053,A361,1.81,1.23,0.58
SUPPLIER A57,S012,A372,1.72,1.2,0.52
TOP DIE CASTING,S051,A390,1.39,1.4,-0.01
SUPPLIER A66,S010,A407,1.63,1.21,0.42
SUPPLIER A59,S053,A388,1.21,1.2,0.01
SUPPLIER C,S069,A330,1.21,1.63,-0.42
SUPPLIER A34,S071,A363,1.32,1.2,0.12
SUPPLIER A9,S086,A366,2.03,1.37,0.66
SUPPLIER A4,S093,A400,1.44,1.36,0.08
SUPPLIER A53,S048,A409,1.37,1.24,0.13
SUPPLIER H,S092,A385,1.21,1.2,0.01
ALOY MASTERS,S001,A361,1.97,1.42,0.55
SUPPLIER A37,S074,A343,1.64,1.2,0.44
SUPPLIER A22,S059,A348,2.39,1.32,1.07
SUPPLIER A24,S079,A403,1.34,1.81,-0.47
SUPPLIER A35,S087,A386,1.33,1.38,-0.05
SUPPLIER A59,S043,A372,1.29,1.2,0.09
SUPPLIER A30,S085,A346,1.34,1.25,0.09
SUPPLIER A62,S057,A352,1.22,1.67,-0.45
SUPPLIER A49,S082,A352,1.87,1.37,0.5
SUPPLIER A53,S039,A379,1.25,1.2,0.05
TOP DIE CASTING,S048,A342,1.54,1.3,0.24
SUPPLIER A35,S087,A366,1.29,1.34,-0.05
SUPPLIER A24,S001,A390,1.22,1.31,-0.09
SUPPLIER AD,S055,A380,1.64,1.2,0.44
SUPPLIER A10,S032,A400,1.33,1.37,-0.04
SUPPLIER A8,S035,A415,1.21,1.2,0.01
SUPPLIER A48,S068,A400,1.3,1.2,0.1
TOP DIE CASTING,S078,A365,1.25,1.5,-0.25
SUPPLIER F,S054,A395,3.14,1.23,1.91
SUPPLIER AB,S008,A375,1.21,3.16,-1.95
SUPPLIER G,S001,A377,1.27,1.22,0.05
SUPPLIER A18,S044,A400,1.44,1.5,-0.06
SUPPLIER A65,S029,A406,1.3,1.69,-0.39
TOP DIE CASTING,S006,A400,1.63,1.45,0.18
SUPPLIER A31,S048,A376,1.26,1.7,-0.44
SUPPLIER A37,S023,A388,1.53,1.2,0.33
SUPPLIER G,S010,A378,1.34,1.27,0.07
SUPPLIER A58,S001,A345,1.27,1.25,0.02
SUPPLIER G,S048,A390,2.08,1.39,0.69
SUPPLIER A9,S007,A377,1.43,3.16,-1.73
SUPPLIER A57,S001,A388,1.3,1.43,-0.13
SUPPLIER A54,S071,A101,1.37,1.26,0.11
SUPPLIER A60,S044,A372,3.14,1.34,1.8
SUPPLIER A2,S069,A400,1.53,1.3,0.23
SUPPLIER F,S012,A377,1.21,1.42,-0.21
SUPPLIER A58,S026,A343,2.32,1.83,0.49
SUPPLIER A21,S041,A390,2.46,1.35,1.11
SUPPLIER A64,S066,A350,3.05,1.87,1.18
SUPPLIER A60,S052,A354,1.58,1.41,0.17
SUPPLIER H,S090,A354,1.54,1.2,0.34
SUPPLIER A64,S012,A362,1.59,1.35,0.24
SUPPLIER A50,S066,A380,1.52,1.39,0.13
SUPPLIER A15,S010,A388,1.3,2.54,-1.24
SUPPLIER A2,S066,A415,1.88,1.32,0.56
SUPPLIER A25,S071,A352,1.51,1.2,0.31
SUPPLIER A31,S053,A376,1.23,1.23,0.0
SUPPLIER A67,S073,A377,1.42,1.29,0.13
SUPPLIER A59,S085,A393,1.51,1.2,0.31
SUPPLIER A53,S024,A347,2.18,1.2,0.98
SUPPLIER A38,S049,A400,2.94,2.08,0.86
SUPPLIER A35,S043,A320,1.27,1.35,-0.08
SUPPLIER A7,S054,A380,2.72,1.22,1.5
SUPPLIER A52,S037,A330,1.21,1.57,-0.36
SUPPLIER A9,S038,A345,1.5,1.2,0.3
SUPPLIER A32,S019,A340,1.32,1.31,0.01
SUPPLIER A68,S078,A346,1.41,2.73,-1.32
SUPPLIER A21,S042,A410,1.3,1.23,0.07
SUPPLIER B,S043,A386,1.6,1.33,0.27
SUPPLIER A7,S058,A383,1.21,1.3,-0.09
SUPPLIER A48,S047,A385,1.35,1.51,-0.16
SUPPLIER A4,S082,A345,1.79,1.2,0.59
SUPPLIER AA,S086,A354,1.21,1.3,-0.09
SUPPLIER A57,S048,A343,1.23,1.5,-0.27
SUPPLIER A32,S001,A341,1.51,1.24,0.27
SUPPLIER A52,S069,A360,1.46,1.2,0.26
SUPPLIER A19,S013,A372,1.21,1.29,-0.08
SUPPLIER A2,S020,A414,1.52,1.32,0.2
SUPPLIER A12,S018,A410,1.21,1.48,-0.27
SUPPLIER A27,S042,A400,1.52,1.22,0.3
SUPPLIER A32,S088,A349,1.61,1.4,0.21
SUPPLIER A1,S017,A349,1.21,1.56,-0.35
SUPPLIER A60,S013,A391,1.88,1.48,0.4
SUPPLIER A50,S058,A380,1.28,1.2,0.08
SUPPLIER A10,S029,A367,1.38,1.22,0.16
SUPPLIER A21,S088,A380,1.57,1.25,0.32
SUPPLIER A44,S045,A400,1.24,1.33,-0.09
SUPPLIER A64,S077,A343,1.21,1.24,-0.03
SUPPLIER A5,S093,A400,2.2,1.2,1.0
SUPPLIER A44,S011,A352,2.98,1.3,1.68
SUPPLIER A46,S030,A407,1.43,1.91,-0.48
SUPPLIER A55,S020,A380,1.21,1.32,-0.11
SUPPLIER A18,S081,A330,1.45,1.72,-0.27
SUPPLIER A20,S064,A366,1.49,1.83,-0.34
SUPPLIER A30,S078,A341,1.3,1.25,0.05
XPZ Supp,S054,A365,2.24,1.34,0.9
SUPPLIER A49,S021,A400,1.21,1.38,-0.17
SUPPLIER A72,S061,A101,1.34,1.74,-0.4
SUPPLIER A68,S078,A393,2.12,1.2,0.92
SUPPLIER B,S088,A399,1.58,1.34,0.24
SUPPLIER A37,S049,A380,2.37,1.39,0.98
SUPPLIER A26,S039,A101,2.0,2.04,-0.04
SUPPLIER A25,S079,A400,1.21,1.26,-0.05
SUPPLIER A52,S073,A380,1.21,1.21,0.0
SUPPLIER G,S058,A378,3.14,1.2,1.94
SUPPLIER AB,S018,A349,1.47,1.2,0.27
ALOY MASTERS,S056,A369,3.14,1.58,1.56
BLUE METAL,S045,A371,1.41,1.5,-0.09
SUPPLIER D,S073,A357,1.55,2.13,-0.58
SUPPLIER A64,S001,A406,1.31,1.45,-0.14
SUPPLIER A23,S093,A386,1.61,1.31,0.3
SUPPLIER A41,S090,B747,1.32,2.15,-0.83
SUPPLIER H,S093,A383,1.23,1.3,-0.07
SUPPLIER A28,S081,A398,1.6,1.2,0.4
SUPPLIER C,S013,A388,1.33,1.2,0.13
SUPPLIER A34,S069,A379,1.41,1.41,0.0
SUPPLIER A53,S053,A340,1.57,1.26,0.31
SUPPLIER A26,S053,A372,1.21,1.27,-0.06
SUPPLIER A39,S047,A375,1.29,1.2,0.09
SUPPLIER A22,S054,A362,1.21,1.61,-0.4
SUPPLIER A68,S010,A374,1.56,1.38,0.18
SUPPLIER A44,S043,A386,1.45,1.2,0.25
TOP DIE CASTING,S066,A409,1.48,1.72,-0.24
SUPPLIER A66,S018,A372,1.59,1.2,0.39
SUPPLIER A17,S041,A349,1.29,1.55,-0.26
SUPPLIER A23,S058,A320,1.46,1.2,0.26
SUPPLIER A43,S037,A375,2.69,1.5,1.19
SUPPLIER G,S087,A378,1.25,1.34,-0.09
SUPPLIER A26,S086,A371,1.51,1.34,0.17
SUPPLIER A31,S030,A372,1.6,1.21,0.39
SUPPLIER A6,S022,A400,1.37,2.24,-0.87
TOP DIE CASTING,S070,A101,1.29,1.38,-0.09
SUPPLIER AC,S058,A360,1.33,1.35,-0.02
SUPPLIER A35,S052,A330,1.34,1.26,0.08
SUPPLIER A62,S018,A362,1.46,1.22,0.24
SUPPLIER A3,S019,A372,1.62,1.29,0.33
SUPPLIER A1,S027,A405,1.29,1.34,-0.05
SUPPLIER A64,S047,A380,2.97,1.37,1.6
SUPPLIER A44,S026,A364,1.21,1.29,-0.08
SUPPLIER AC,S028,A405,1.61,1.24,0.37
SUPPLIER A22,S068,A340,2.4,1.51,0.89
SUPPLIER A1,S069,A400,1.4,1.21,0.19
SUPPLIER A64,S026,A374,1.71,1.36,0.35
SUPPLIER H,S086,A415,1.39,1.23,0.16
SUPPLIER A53,S009,A390,1.21,1.54,-0.33
SUPPLIER A7,S040,A372,1.29,1.2,0.09
SUPPLIER C,S020,A380,2.41,1.2,1.21
SUPPLIER A51,S073,A351,1.4,1.2,0.2
SUPPLIER A62,S056,A372,1.21,1.33,-0.12
SUPPLIER A66,S001,A414,1.5,1.21,0.29
SUPPLIER A4,S052,A340,1.36,1.2,0.16
SUPPLIER A3,S009,A400,1.43,1.28,0.15
SUPPLIER AA,S071,A386,1.31,1.3,0.01
SUPPLIER A66,S032,A343,1.75,1.27,0.48
SUPPLIER A38,S037,A340,1.64,1.33,0.31
SUPPLIER A34,S076,A370,1.5,1.53,-0.03
SUPPLIER A5,S088,A366,1.65,1.28,0.37
SUPPLIER A56,S063,A396,1.24,1.43,-0.19
ABC Supplier,S086,A397,1.58,1.4,0.18
SUPPLIER A44,S022,A376,1.44,2.73,-1.29
SUPPLIER E,S009,A400,1.45,1.4,0.05
SUPPLIER A60,S017,A415,1.58,1.2,0.38
SUPPLIER C,S070,A330,1.42,1.34,0.08
SUPPLIER A24,S032,A397,1.29,1.23,0.06
SUPPLIER A36,S040,A379,1.21,1.2,0.01
SUPPLIER A59,S038,A388,1.42,1.56,-0.14
SUPPLIER A38,S043,A391,1.29,1.32,-0.03
SUPPLIER A2,S052,A351,1.21,1.2,0.01
SUPPLIER A39,S013,A349,1.29,1.51,-0.22
SUPPLIER A27,S061,A101,1.51,1.2,0.31
SUPPLIER A21,S075,A400,1.21,1.21,0.0
SUPPLIER A70,S014,A330,2.49,1.2,1.29
SUPPLIER A25,S003,A362,1.43,1.2,0.23
SUPPLIER A15,S008,A403,1.32,1.41,-0.09
SUPPLIER A70,S041,A101,1.63,1.41,0.22
SUPPLIER A18,S054,A365,2.37,1.57,0.8
SUPPLIER A25,S085,A352,1.61,2.39,-0.78
SUPPLIER D,S058,A401,1.97,1.2,0.77
SUPPLIER C,S052,A359,1.39,3.16,-1.77
SUPPLIER A37,S042,A390,1.53,1.53,0.0
TOP DIE CASTING,S018,A365,1.32,1.21,0.11
SUPPLIER A29,S028,A330,1.51,1.53,-0.02
SUPPLIER AC,S053,A363,1.21,1.41,-0.2
ABC Supplier,S009,B747,1.21,1.27,-0.06
SUPPLIER A2,S070,A406,1.5,1.48,0.02
SUPPLIER A26,S014,A406,1.47,1.25,0.22
SUPPLIER A12,S042,A402,1.8,1.2,0.6
STRONG ALLOY,S054,A376,1.65,1.24,0.41
SUPPLIER H,S071,A385,1.27,1.2,0.07
SUPPLIER B,S025,A373,1.54,1.43,0.11
SUPPLIER A68,S011,A407,1.21,2.07,-0.86
SUPPLIER A7,S006,A352,1.52,2.24,-0.72
SUPPLIER A30,S080,A378,1.6,1.88,-0.28
SUPPLIER A68,S007,A412,1.21,1.33,-0.12
SUPPLIER A36,S021,A349,1.72,1.32,0.4
TOP DIE CASTING,S032,A378,1.21,1.44,-0.23
SUPPLIER A35,S009,A342,2.67,1.6,1.07
SUPPLIER A46,S040,A381,1.21,1.34,-0.13
SUPPLIER A68,S042,A410,1.32,1.2,0.12
SUPPLIER A65,S083,A344,2.07,1.4,0.67
SUPPLIER A15,S084,A368,1.6,1.2,0.4
SUPPLIER A67,S024,A341,1.35,1.22,0.13
SUPPLIER E,S028,A366,1.93,1.23,0.7
TOP DIE CASTING,S074,A364,1.35,1.56,-0.21
SUPPLIER A72,S039,A410,1.29,1.48,-0.19
SUPPLIER A52,S051,A320,1.61,1.2,0.41
TOP DIE CASTING,S071,A400,1.41,1.2,0.21
SUPPLIER A54,S024,A380,1.42,1.23,0.19
SUPPLIER G,S013,A340,1.43,1.31,0.12
SUPPLIER A6,S042,A376,1.39,1.2,0.19
SUPPLIER A52,S059,A361,2.44,1.2,1.24
SUPPLIER A15,S006,A320,1.35,1.22,0.13
SUPPLIER A17,S049,A352,1.55,2.08,-0.53
SUPPLIER A59,S019,A381,1.82,1.96,-0.14
SUPPLIER A17,S055,A400,1.47,1.33,0.14
SUPPLIER A60,S009,A400,1.46,1.61,-0.15
SUPPLIER A30,S044,A372,1.46,1.33,0.13
SUPPLIER A53,S056,A393,1.31,1.47,-0.16
SUPPLIER A52,S085,A380,1.21,1.37,-0.16
STRONG ALLOY,S038,A388,1.21,1.2,0.01
SUPPLIER AD,S085,A383,1.35,1.57,-0.22
SUPPLIER A64,S041,A354,1.27,1.23,0.04
SUPPLIER A53,S018,A367,1.28,1.38,-0.1
SUPPLIER A68,S006,A372,1.21,1.63,-0.42
ALOY MASTERS,S081,B747,1.3,1.44,-0.14
TOP DIE CASTING,S054,A101,1.56,1.2,0.36
SUPPLIER A8,S012,A374,3.14,1.32,1.82
SUPPLIER C,S059,A414,1.45,1.31,0.14
SUPPLIER A51,S017,A377,1.21,1.2,0.01
SUPPLIER A43,S064,A399,1.21,1.2,0.01
SUPPLIER A17,S015,A381,1.47,1.34,0.13
BLUE METAL,S044,A366,1.43,1.2,0.23
SUPPLIER A33,S019,A372,1.22,1.67,-0.45
TOP DIE CASTING,S039,A385,1.51,2.09,-0.58
SUPPLIER A22,S007,A360,1.28,1.35,-0.07
ABC Supplier,S058,A101,1.29,1.29,0.0
SUPPLIER A34,S046,A330,1.68,1.45,0.23
SUPPLIER A67,S029,A369,1.57,1.2,0.37
SUPPLIER A59,S053,A380,1.35,1.24,0.11
SUPPLIER A27,S072,A351,1.28,1.65,-0.37
SUPPLIER A73,S064,A350,3.14,1.41,1.73
SUPPLIER A46,S088,A400,1.75,1.2,0.55
SUPPLIER A62,S045,A395,1.27,3.16,-1.89
SUPPLIER A5,S010,A376,1.65,1.4,0.25
SUPPLIER A53,S017,A399,2.11,1.56,0.55
SUPPLIER A22,S006,A320,1.46,1.42,0.04
SUPPLIER A12,S017,A101,1.59,1.41,0.18
ALOY MASTERS,S074,A400,1.45,1.41,0.04
SUPPLIER AC,S007,A371,1.37,1.26,0.11
SUPPLIER A35,S055,A398,1.42,1.86,-0.44
SUPPLIER AB,S027,A401,1.22,1.47,-0.25
SUPPLIER A26,S066,A378,1.5,1.2,0.3
SUPPLIER A22,S011,A392,3.14,1.47,1.67
SUPPLIER A43,S041,A341,1.58,1.36,0.22
SUPPLIER A29,S007,A383,1.35,1.24,0.11
SUPPLIER A46,S039,A414,2.11,1.21,0.9
SUPPLIER A21,S045,A380,1.47,1.79,-0.32
SUPPLIER A27,S024,A330,1.22,1.22,0.0
SUPPLIER A35,S058,A366,1.27,1.2,0.07
SUPPLIER A49,S043,A340,1.48,1.31,0.17
SUPPLIER A10,S013,A380,1.21,1.28,-0.07
SUPPLIER A60,S018,A363,1.37,1.2,0.17
SUPPLIER A54,S049,A377,1.26,1.2,0.06
SUPPLIER A44,S009,A320,1.41,1.42,-0.01
SUPPLIER A60,S066,A360,1.21,2.02,-0.81
SUPPLIER A63,S024,A372,2.14,1.35,0.79
SUPPLIER A37,S049,A412,2.8,1.2,1.6
SUPPLIER A33,S082,A372,1.28,1.28,0.0
SUPPLIER A17,S013,A371,1.4,1.46,-0.06
SUPPLIER A6,S020,A370,1.58,1.25,0.33
SUPPLIER A19,S042,A406,1.38,1.53,-0.15
SUPPLIER A61,S064,A376,1.61,2.22,-0.61
SUPPLIER B,S053,A381,1.32,1.45,-0.13
STRONG ALLOY,S006,A383,1.54,1.28,0.26
SUPPLIER A61,S082,A360,1.21,1.43,-0.22
SUPPLIER A59,S066,A392,1.21,1.2,0.01
SUPPLIER A72,S002,A370,1.47,2.21,-0.74
SUPPLIER A21,S001,A374,1.6,1.56,0.04
SUPPLIER A6,S018,A346,1.21,1.25,-0.04
SUPPLIER A12,S077,A380,1.64,1.2,0.44
SUPPLIER A52,S001,A344,1.45,1.87,-0.42
ABC Supplier,S012,A373,1.41,1.2,0.21
SUPPLIER A5,S085,A402,1.63,1.36,0.27
SUPPLIER A12,S039,A394,1.21,1.2,0.01
SUPPLIER A35,S017,A359,1.25,1.41,-0.16
SUPPLIER A72,S039,A400,1.65,1.32,0.33
SUPPLIER A27,S010,A368,1.21,1.2,0.01
SUPPLIER A21,S015,A346,1.31,1.2,0.11
SUPPLIER A73,S006,A376,1.21,1.32,-0.11
SUPPLIER A52,S063,A400,1.38,1.2,0.18
SUPPLIER AC,S042,A380,1.6,1.49,0.11
SUPPLIER A34,S073,A374,1.21,1.37,-0.16
SUPPLIER E,S074,A400,1.31,1.49,-0.18
SUPPLIER A37,S080,A391,1.5,1.45,0.05
SUPPLIER A60,S071,A330,1.61,1.24,0.37
SUPPLIER A7,S013,A400,1.21,1.2,0.01
SUPPLIER A19,S085,A367,1.55,1.29,0.26
SUPPLIER A10,S053,A344,1.69,1.46,0.23
SUPPLIER A61,S074,A400,1.21,1.31,-0.1
SUPPLIER A25,S061,A386,3.14,1.22,1.92
SUPPLIER A62,S071,A388,1.27,1.2,0.07
SUPPLIER A3,S055,A393,1.42,1.2,0.22
SUPPLIER A10,S043,A369,1.25,1.38,-0.13
SUPPLIER A2,S068,A386,1.35,1.39,-0.04
SUPPLIER A68,S011,A366,1.45,1.65,-0.2
SUPPLIER A57,S061,A408,1.22,1.2,0.02
SUPPLIER A21,S054,A410,1.4,1.4,0.0
SUPPLIER A28,S055,A409,1.46,1.28,0.18
SUPPLIER A10,S016,A374,1.36,1.3,0.06
SUPPLIER A1,S058,A376,1.49,1.2,0.29
SUPPLIER B,S022,A330,1.21,1.33,-0.12
SUPPLIER A63,S043,A368,1.21,1.2,0.01
SUPPLIER A30,S049,A379,1.3,1.34,-0.04
SUPPLIER A68,S055,A405,1.53,3.16,-1.63
SUPPLIER A57,S057,A395,1.23,1.23,0.0
SUPPLIER A43,S032,A368,1.3,1.32,-0.02
SUPPLIER A4,S073,A393,1.76,1.42,0.34
SUPPLIER A17,S012,A352,1.39,1.57,-0.18
SUPPLIER A6,S088,A407,1.48,1.28,0.2
TOP DIE CASTING,S083,B747,1.45,1.2,0.25
SUPPLIER A37,S020,A379,1.32,1.44,-0.12
SUPPLIER A41,S020,A379,1.37,1.41,-0.04
SUPPLIER A56,S010,A392,1.21,1.5,-0.29
SUPPLIER A46,S046,A349,1.21,1.2,0.01
SUPPLIER AC,S016,A342,1.47,1.52,-0.05
SUPPLIER A43,S042,A320,1.41,1.2,0.21
SUPPLIER A24,S013,A383,1.56,1.42,0.14
SUPPLIER AD,S039,A340,1.56,1.2,0.36
SUPPLIER A19,S073,A330,1.53,1.2,0.33
SUPPLIER AA,S009,A344,1.89,1.3,0.59
SUPPLIER F,S092,A400,1.56,1.27,0.29
SUPPLIER A39,S086,A379,2.27,1.36,0.91
ABC Supplier,S086,A330,1.89,1.22,0.67
SUPPLIER A21,S090,A372,1.55,1.2,0.35
SUPPLIER G,S041,A372,3.02,3.16,-0.14
SUPPLIER A26,S023,A394,1.28,1.26,0.02
SUPPLIER AC,S057,A395,1.66,1.46,0.2
SUPPLIER A34,S002,A372,1.58,1.46,0.12
SUPPLIER A29,S081,A400,2.98,1.32,1.66
SUPPLIER A3,S061,A385,1.47,1.3,0.17
SUPPLIER A15,S019,A320,1.37,1.2,0.17
SUPPLIER A37,S028,A405,1.43,1.54,-0.11
SUPPLIER A57,S026,A391,1.3,1.29,0.01
SUPPLIER A73,S085,A374,1.67,1.43,0.24
SUPPLIER A24,S087,A400,1.28,1.2,0.08
SUPPLIER A37,S047,A412,1.29,1.54,-0.25
SUPPLIER A52,S003,A361,1.55,1.31,0.24
SUPPLIER A37,S054,A354,1.36,1.21,0.15
SUPPLIER A34,S022,A366,1.23,1.43,-0.2
BLUE METAL,S027,A409,1.62,2.69,-1.07
SUPPLIER A62,S088,A344,1.38,1.2,0.18
TOP DIE CASTING,S076,A357,1.51,1.23,0.28
STRONG ALLOY,S041,A394,3.14,1.2,1.94
TOP DIE CASTING,S075,A341,1.56,1.23,0.33
SUPPLIER A8,S028,A414,3.14,1.2,1.94
SUPPLIER A22,S040,A366,1.44,1.2,0.24
SUPPLIER A68,S082,A412,1.31,1.2,0.11
SUPPLIER D,S013,A398,1.63,1.43,0.2
SUPPLIER A64,S088,A320,1.21,1.78,-0.57
SUPPLIER A29,S046,A341,3.14,1.33,1.81
SUPPLIER A30,S058,A381,2.83,1.38,1.45
SUPPLIER A54,S056,A379,1.89,1.63,0.26
SUPPLIER F,S074,A399,1.21,1.2,0.01
SUPPLIER A9,S092,A403,1.21,1.29,-0.08
SUPPLIER A66,S037,A379,1.24,1.25,-0.01
SUPPLIER B,S088,A394,1.4,1.3,0.1
SUPPLIER A20,S041,A412,1.71,1.2,0.51
SUPPLIER A37,S074,A380,1.29,1.33,-0.04
SUPPLIER A6,S029,A357,1.62,1.41,0.21
SUPPLIER A5,S038,A363,3.14,1.2,1.94
TOP DIE CASTING,S049,A379,2.03,1.37,0.66
SUPPLIER A6,S001,A380,1.55,1.2,0.35
SUPPLIER A10,S059,A375,2.51,1.33,1.18
SUPPLIER A21,S001,A372,1.21,1.2,0.01
SUPPLIER A62,S037,A362,1.28,1.24,0.04
SUPPLIER A5,S087,A401,2.87,2.62,0.25
SUPPLIER A21,S056,A393,3.14,1.39,1.75
SUPPLIER AC,S043,A406,1.55,1.28,0.27
SUPPLIER A1,S027,A362,1.3,1.43,-0.13
SUPPLIER A53,S063,A344,3.14,1.3,1.84
SUPPLIER A31,S054,A369,1.24,1.47,-0.23
SUPPLIER A43,S047,A373,1.28,1.52,-0.24
SUPPLIER A21,S021,A394,1.4,1.4,0.0
SUPPLIER A6,S076,A372,1.34,1.56,-0.22
SUPPLIER A8,S047,A320,1.42,1.59,-0.17
TOP DIE CASTING,S010,A361,1.31,1.28,0.03
SUPPLIER A64,S039,A376,1.46,1.53,-0.07
SUPPLIER B,S002,A380,1.28,1.73,-0.45
SUPPLIER A37,S052,A390,3.14,1.58,1.56
SUPPLIER A36,S074,A397,1.27,1.44,-0.17
SUPPLIER A46,S001,A365,2.62,3.16,-0.54
SUPPLIER A32,S070,A375,1.45,1.27,0.18
SUPPLIER A23,S049,A390,1.46,1.35,0.11
XPZ Supp,S020,A320,1.32,1.66,-0.34
SUPPLIER A32,S002,A403,1.28,1.22,0.06
TOP DIE CASTING,S073,A354,1.33,1.43,-0.1
SUPPLIER A37,S001,A363,1.92,1.39,0.53
XPZ Supp,S024,A400,1.34,1.28,0.06
SUPPLIER A24,S076,A354,1.45,1.2,0.25
SUPPLIER A25,S093,A400,1.36,1.41,-0.05
