Time,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20
19-07-2008 11.55,3095.78,2543.77,2184.4333,877.6266,1.4692,100,95.4878,0.1257,1.4963,0.01573151330604338,-0.0179,0.9537880976322398,205.1934,0,7.9558,404.5667,9.75272811849854,0.9633,183.41877180643723,12.5635,1.4252
19-07-2008 21.35,2963.82,2428.37,2186.1079,877.6266,1.0355,100,105.7052,0.1257,1.4532,-0.0367,0.0081,0.9626642726217991,215.9245,0,7.9558,415.8675,10.303258110883199,0.9658,202.8843519392038,12.2813,1.3958
19-07-2008 15.22,3064.03,2456.22,2240.9938,1244.0297,1.5509,100,104.1752,0.1251,1.5816,0.025,-0.0009,0.95336746783102,202.2874,0,10.2046,422.3713,9.624018022199948,0.9652,183.3869,12.3572,1.4087
19-07-2008 22.52,3050.85,2477.18,2184.4333,877.6266,1.3326,100,105.7772,0.1242,1.5594,0.007355940253043908,0.0007,0.9433,205.501,0,13.3375,428.9826,9.824642280813869,0.9712,193.46774991718604,12.1423,1.3862
19-07-2008 13.17,3095.78,2428.37,2184.4333,877.6266,1.5509,100,98.5711,0.1257,1.5816,-0.020961276580751635,0.0121,0.9530342458930978,197.3944,0,7.9558,421.8472,9.355037940589824,0.9683,190.43143410029708,12.5221,1.4113
19-07-2008 17.53,3095.78,2685.21,2243.7461,1480.9414,0.7884,100,101.0933,0.123,1.5816,-0.014263732055093393,-0.0179,0.9472811631423609,194.782,0,10.1418,407.8871,10.131945115614618,0.9661,183.3869,12.5635,1.4086
19-07-2008 21.35,3095.78,2428.37,2193.4088,877.6266,1.5509,100,95.4878,0.1226,1.4764,0.021725395712731972,0.0028,0.9592406125867033,208.2591,0,10.845,408.6184,9.1999,0.969,183.3869,10.7804,1.4162
22-07-2008 14.00,2982.93,2435.85,2205.4635,877.6266,1.2488,100,101.412,0.125,1.4368,0.025,-0.0136,0.9599017697918035,208.7989,0,10.6711,406.0225,10.149708273343865,0.9637,215.5977,12.5296,1.4278
19-07-2008 20.24,3095.78,2428.37,2184.4333,877.6266,1.4258,100,104.0386,0.1185,1.5816,-0.03111578131757812,-0.0009,0.9628925932424531,216.1865,0,8.6513,405.2221,10.118503157196596,0.9685,190.43047485322896,12.4618,1.4071
19-07-2008 12.32,3024.57,2572.43,2214.3139,1387.6987,1.231,100,101.6301,0.1257,1.5816,0.010406683407032345,0.0075,0.9520871415888383,201.7091,0,9.7164,425.5822,9.1999,0.9646,183.3869,12.5635,1.3953
19-07-2008 17.53,3047.62,2590.99,2239.6464,1102.7477,1.503,100,101.9345,0.1227,1.5067,-0.011312964133155322,0.0037,0.9433,192.9787,0,8.8568,420.8113,9.761971154238424,0.9675,185.44251579071798,12.4528,1.4166
21-07-2008 8.21,3095.39,2519.6,2240.4692,1061.7158,1.5509,100,103.2733,0.1245,1.5378,0.016103489937291316,-0.0043,0.9534552726689434,226.0086,0,7.9558,428.9826,9.5144759974826,0.9682,188.67307116600915,12.3602,1.4181
21-07-2008 8.21,3075.59,2428.37,2184.4333,877.6266,1.3231,100,101.2628,0.1206,1.5546,-0.0367,-0.0135,0.9608596216909746,202.8591,0,7.9558,414.7364,10.005445946319348,0.9722,183.3869,12.5098,1.4076
19-07-2008 22.52,3054.74,2438.1,2217.1386,877.6266,1.5509,100,100.662,0.1209,1.5816,0.003805971732909528,-0.0004,0.9433,226.0086,0,10.0446,423.4892,9.1999,0.9721,215.5977,12.3703,1.4278
22-07-2008 11.47,3095.78,2461.56,2184.4333,877.6266,1.5509,100,104.8029,0.1185,1.4829,-0.0367,0.0096,0.9536683658053985,192.9787,0,9.7526,428.9826,9.832909250551984,0.9673,185.36246449844123,11.3927,1.3981
19-07-2008 14.43,3022.12,2433.16,2222.9322,1527.9008,1.5509,100,103.2646,0.123,1.4928,0.023729724003818075,-0.0127,0.961478952132172,215.8878,0,9.0336,414.142,9.1999,0.9672,186.31460943926012,12.5515,1.4019
21-07-2008 8.21,3095.78,2448.22,2184.4333,877.6266,1.1275,100,103.2435,0.1245,1.5816,0.005286252369249945,-0.0023,0.9476185695229318,201.9568,0,8.8075,408.9379,9.1999,0.9699,193.85480445961866,12.4829,1.3957
22-07-2008 11.47,3095.78,2428.37,2184.4333,1279.6449,1.5379,100,98.4185,0.1185,1.5759,-0.026882698712060213,0.0107,0.9505589820265116,204.9601,0,11.853,419.0287,9.1999,0.9669,215.5977,12.3703,1.3876
22-07-2008 2.59,3056.88,2651.46,2188.2762,972.0171,1.259,100,97.7091,0.1257,1.5431,0.025,0.0053,0.9433,206.8259,0,10.355,414.4468,9.1999,0.9689,191.88875886157268,12.379,1.4153
19-07-2008 20.24,3095.78,2428.37,2184.4333,877.6266,1.4284,100,103.4107,0.1185,1.5816,-0.01116029644726155,0.0161,0.9538701946762614,204.4619,0,12.7443,413.6533,9.1999,0.9656,189.86803208172304,12.5635,1.4036
22-07-2008 11.47,3057.18,2428.37,2184.4333,1305.2335,1.1521,100,101.6521,0.1203,1.5344,0.025,0.0016,0.9564025249364616,206.2471,0,13.6872,418.3782,10.161230319205035,0.9659,183.3869,10.7029,1.3896
19-07-2008 20.24,3044.28,2638.15,2184.4333,877.6266,1.4819,100,99.0254,0.1253,1.5816,0.014292838114675197,-0.0001,0.9484951787929868,206.4244,0,13.6872,426.9854,9.1999,0.9635,187.6592852785199,12.4927,1.3988
19-07-2008 20.24,3091.84,2428.37,2184.4333,877.6266,1.5509,100,102.4965,0.1185,1.5816,0.024143004427275745,-0.0022,0.9433,196.963,0,7.9618,427.8049,9.1999,0.966,183.3869,12.4113,1.4131
19-07-2008 22.52,2978.96,2636.48,2225.4859,1158.385,1.5509,100,101.5624,0.1248,1.5816,-0.0367,0.0131,0.9481959024133935,226.0086,0,8.0762,413.9801,9.1999,0.971,188.8433324719366,12.338,1.4087
22-07-2008 8.41,2984.44,2529.01,2184.4333,886.8114,1.5509,100,104.1569,0.1255,1.5227,-0.0367,0.011,0.9433,226.0086,0,10.2124,422.3236,9.805604596645878,0.9747,188.59437441656993,12.3016,1.3925
21-07-2008 11.53,3038.13,2428.37,2184.4333,1247.2741,1.4521,100,95.4878,0.1222,1.5816,-0.0367,0.0143,0.9472542187993225,195.4942,0,9.6114,423.0138,9.60243860615067,0.9675,183.3869,12.5635,1.4278
20-07-2008 3.35,2995.43,2428.37,2188.3291,1608.3466,0.9885,100,95.4878,0.1257,1.5685,0.009061897301326373,0.001,0.9509441994338226,222.7865,0,8.3635,427.8184,10.4109,0.9662,186.4914148196625,12.3505,1.3825
19-07-2008 14.43,3095.78,2428.37,2184.4333,877.6266,1.2205,100,103.3542,0.1257,1.4822,0.0033031697681551956,-0.0022,0.9677285814304263,199.2382,0,11.2358,427.4117,9.619851109490492,0.9612,193.88654808953822,12.5332,1.4171
19-07-2008 15.22,3012.85,2476.6,2184.4333,877.6266,1.3024,100,95.4878,0.1239,1.4815,0.025,-0.0128,0.9534573986710992,195.8348,0,9.9728,404.5667,9.883882973255778,0.9718,215.5977,12.5635,1.3825
22-07-2008 8.41,3058.39,2567.48,2241.5814,1265.7892,1.5509,100,96.3163,0.1252,1.4964,0.013843036704718668,0.0068,0.9534820781751014,202.4756,0,8.9009,408.1121,9.47180297151267,0.9662,187.83947516650383,10.7029,1.4066
20-07-2008 3.35,3095.78,2428.37,2205.7766,932.7376,1.3178,100,96.5322,0.1257,1.5816,0.010757889559603127,0.0129,0.9603548462214159,226.0086,0,11.23,411.4583,9.1999,0.9665,186.7514794464764,12.5635,1.4278
19-07-2008 22.52,3095.78,2428.37,2184.4333,1225.7938,1.5509,100,102.8701,0.1211,1.5507,-0.004983405878517122,0.0054,0.961230700912393,196.8924,0,7.9558,420.3417,9.955137257038267,0.9675,183.3869,12.5635,1.4015
19-07-2008 15.22,3061.4,2614.3,2240.4866,985.8788,1.5371,100,96.2802,0.1185,1.5388,0.012617928707672008,-0.012,0.9528262716834375,200.8392,0,10.777,406.3983,10.08191348850688,0.9675,184.35337497262714,12.5635,1.3988
22-07-2008 14.00,3095.78,2517.91,2184.4333,1253.2365,0.9407,100,98.5021,0.1185,1.5586,0.006257821758114049,-0.0038,0.9614813445400773,224.363,0,11.6986,407.8992,9.207580590108794,0.9648,185.3352664699489,12.5635,1.4062
19-07-2008 20.24,3000.05,2428.37,2193.6043,1636.1549,1.241,100,103.9227,0.119,1.5816,0.0021718416309434857,0.0078,0.9433,195.5592,0,9.5177,428.3979,9.367016120800836,0.9642,185.48566401350323,12.197,1.3862
19-07-2008 17.53,3095.78,2586.97,2226.0559,1187.9579,1.4874,100,95.6683,0.12,1.5816,0.017734818229530647,-0.0049,0.9442055692576209,226.0086,0,8.5653,424.509,9.1999,0.9739,183.3869,12.4336,1.4278
19-07-2008 19.45,3095.78,2428.37,2184.4333,1077.9814,1.4324,100,100.5089,0.1187,1.4756,0.0017835204673007955,-0.0007,0.9556061665363231,203.3797,0,9.7657,420.7271,10.4109,0.9654,183.3869,12.5635,1.4033
22-07-2008 14.00,3084.49,2463.52,2207.4002,877.6266,1.5509,100,98.3577,0.1185,1.5816,0.025,0.0053,0.9587079345561683,195.813,0,13.6872,406.9581,9.434674025445489,0.9645,187.54023027064466,12.5088,1.4157
22-07-2008 0.03,3006.07,2428.37,2212.543,877.6266,1.5509,100,97.2613,0.1233,1.5816,-0.007751359800710664,-0.0035,0.9509148229483132,201.9698,0,11.7732,415.4792,9.883189608713446,0.9641,183.820586656909,12.4458,1.3825
20-07-2008 3.35,3095.78,2428.37,2248.8254,1230.8326,1.0918,100,102.8999,0.1257,1.5502,-0.020146564361257686,0.0007,0.9668665197683673,198.3786,0,8.1415,420.7606,9.1999,0.9715,185.76053713565034,12.5635,1.404
21-07-2008 8.21,3061.17,2472.21,2195.6865,877.6266,1.5509,100,95.4878,0.1231,1.5099,-0.0367,-0.0016,0.9641104333996589,213.7691,0,11.2957,410.487,9.909410010063187,0.9711,188.2769014270486,12.5563,1.4088
19-07-2008 19.44,3095.78,2561.92,2242.7459,877.6266,1.4233,100,95.4878,0.1197,1.5553,-0.0367,-0.0053,0.9457912220878523,201.7975,0,11.0618,412.9249,9.528592894689368,0.9679,183.3869,12.4237,1.3972
22-07-2008 11.47,3063.7,2483.16,2191.1297,1698.0172,1.2718,100,95.4878,0.1257,1.5816,-0.013689557650243038,-0.0056,0.9498856431337002,206.4663,0,9.4836,423.2549,9.1999,0.9619,186.49074499627986,12.5635,1.4074
21-07-2008 8.21,3095.78,2461.79,2205.0052,1698.0172,0.7884,100,100.9099,0.1255,1.5816,0.007021465656738185,-0.0131,0.9598131800011227,205.2048,0,7.9558,413.1658,10.085251508220658,0.9708,191.91259177736944,12.2259,1.4114
19-07-2008 12.32,3015.55,2515.63,2221.0179,877.6266,1.4139,100,98.2351,0.1257,1.5816,-0.028359045612068597,0.0045,0.9433,203.6495,0,12.4286,414.2004,10.011294433410388,0.9617,183.3869,12.5635,1.3829
19-07-2008 12.32,3052.79,2500.04,2261.3393,877.6266,1.3314,100,106.0311,0.1257,1.5816,0.025,-0.006,0.9482972433477306,205.2314,0,7.9558,412.9656,9.809483841016855,0.9612,193.99104453617824,12.5243,1.4278
21-07-2008 11.53,3095.78,2690.15,2268.4743,1236.3044,1.3836,100,107.8711,0.1257,1.5077,0.006045254789422308,-0.0086,0.9604976147324118,202.9103,0,9.5246,407.2918,9.1999,0.9675,183.3869,10.7265,1.4212
22-07-2008 14.00,3002.11,2614.04,2227.7616,911.2312,1.4432,100,97.8275,0.1257,1.5693,0.025,0.0127,0.9433,205.0956,0,13.6452,412.9744,9.24373721480975,0.9672,183.3869,10.7029,1.4278
20-07-2008 3.35,3095.78,2429.51,2188.7501,1208.2421,1.2408,100,106.9138,0.121,1.5517,-0.003113028269586881,-0.0127,0.9474732864163486,200.0398,0,8.8742,421.3698,10.075543983594546,0.963,191.4221019085033,12.3834,1.4207
22-07-2008 8.41,3059.24,2428.37,2184.4333,877.6266,1.0336,100,101.2527,0.1213,1.5248,-0.027286977795837927,-0.0113,0.9544043106423631,203.5646,0,9.896,413.3334,9.1999,0.9626,186.30883656143803,12.5635,1.4063
22-07-2008 2.59,3095.78,2428.37,2184.4333,976.4103,1.5509,100,95.8783,0.1257,1.5741,0.016185024052975158,-0.0057,0.9561153633232055,208.395,0,8.7218,424.2308,9.259983566276253,0.968,183.3869,12.5635,1.4032
19-07-2008 21.57,3095.78,2428.37,2204.2223,1257.6138,1.1179,100,98.8645,0.1257,1.5289,0.013991041169586401,0.0025,0.9433,203.3275,0,8.1965,428.9826,9.491541440937645,0.9652,190.2675984125788,12.2517,1.4146
19-07-2008 12.32,3038.88,2435.29,2236.1657,1001.3197,1.1687,100,103.89,0.1212,1.5816,-0.0367,0.0036,0.9603827518100849,208.8599,0,13.0436,418.119,9.863874189272575,0.9672,183.3869,12.5088,1.419
21-07-2008 11.53,3095.78,2428.37,2184.4333,1341.6886,1.5509,100,101.7432,0.1257,1.5038,0.025,0.0082,0.9613836487741626,209.3477,0,9.0472,424.2975,9.1999,0.9676,193.62509102987752,12.5247,1.4115
22-07-2008 8.41,3095.78,2428.37,2226.3538,1698.0172,1.2708,100,98.7787,0.1257,1.5052,-0.016141175693685526,-0.0126,0.9650153587011436,200.5109,0,8.9422,418.9771,9.907440072083928,0.9713,183.3869,12.3856,1.391
21-07-2008 8.21,3095.78,2526.84,2184.4333,877.6266,1.151,100,100.0778,0.1257,1.5552,-0.03486769985182718,0.0189,0.9586716282125628,193.0802,0,13.2871,428.9826,10.053725675378614,0.9636,189.85994081520784,11.839,1.4096
19-07-2008 20.24,3046.78,2428.37,2220.0966,907.9381,1.5509,100,100.2531,0.1214,1.5816,0.02111157377923819,0.013,0.9627868208895984,202.4358,0,7.9558,428.9826,10.310433052795808,0.965,185.40769337260554,12.3491,1.4278
21-07-2008 11.53,3095.78,2474.45,2227.7453,1698.0172,1.1248,100,96.8391,0.1257,1.5359,-0.0367,0.0047,0.9438071669869513,226.0086,0,8.1629,426.4059,9.216873729176118,0.9614,192.67346175308964,12.3619,1.3897
22-07-2008 14.00,3095.78,2428.37,2225.0161,1350.9429,1.1699,100,105.216,0.1257,1.5816,0.014490250823541514,-0.0034,0.9525866307380552,197.9653,0,10.4236,412.2695,9.429837614142729,0.9612,188.30151593675666,12.5217,1.3825
22-07-2008 11.47,3029.41,2428.37,2184.4333,877.6266,1.5509,100,96.7857,0.1257,1.5816,0.018236456306337984,0.0161,0.9588822809662285,226.0086,0,12.231,411.6296,9.699146306824916,0.9692,196.08533791817138,10.7029,1.4103
22-07-2008 2.59,3091.85,2479.61,2184.4333,1203.5386,0.943,100,95.4878,0.1255,1.5816,0.003819095859097399,-0.0009,0.9433,198.1095,0,10.789,410.4174,10.047499853672866,0.9712,183.3869,12.3637,1.4094
19-07-2008 22.52,3081.32,2503.69,2197.1542,1304.029,1.5509,100,105.6249,0.1209,1.5816,0.007227389062615261,0.0094,0.9556803893749521,207.617,0,12.7841,423.2158,9.64508016540972,0.9645,183.3869,12.3411,1.4152
19-07-2008 20.24,3094.93,2549.22,2184.4333,1237.9319,1.4039,100,102.1461,0.1235,1.5816,0.004173676723447253,-0.0175,0.9440688261789492,199.9979,0,10.9045,408.5222,9.277820271902268,0.9636,183.3869,12.5635,1.4278
22-07-2008 14.00,3069.55,2428.37,2184.4333,877.6266,1.1688,100,95.4878,0.1254,1.4941,-0.0367,0.0053,0.9630529168778987,197.2681,0,9.5362,413.1996,9.221537494602488,0.9605,183.9821708507955,12.4707,1.3938
19-07-2008 13.17,3095.78,2475.47,2184.4333,1698.0172,1.3472,100,103.9406,0.1185,1.5771,-0.03398488665931818,0.0112,0.9433,199.1555,0,10.0683,406.6061,9.796726751683217,0.9641,183.3869,12.5635,1.4278
21-07-2008 8.21,3095.78,2653.8,2192.2952,1171.1093,1.3613,100,95.4878,0.1217,1.5816,-0.035425992233892804,0.003,0.9460299191609663,211.6377,0,7.9558,419.3311,9.733024943864944,0.9682,208.61986648802605,12.3658,1.3971
19-07-2008 21.35,3055.82,2428.37,2202.1559,1295.1529,1.0947,100,104.7666,0.1257,1.5816,0.014826514237950188,-0.0129,0.9433,198.0716,0,8.6781,423.3256,9.239844117884099,0.9546,187.20090254372548,11.9797,1.4278
21-07-2008 11.53,3051.42,2479.66,2187.699,1250.1297,1.1448,100,104.6311,0.1185,1.5816,0.025,0.0196,0.9511518254935569,209.4945,0,13.6872,422.9937,9.1999,0.9621,183.3869,12.5238,1.3957
22-07-2008 0.03,3091.71,2428.37,2184.4333,1698.0172,0.8078,100,100.098,0.1197,1.4567,-0.0367,-0.0068,0.9574424224088774,208.5167,0,8.9661,416.5392,9.74381700912294,0.9641,190.59252539914894,12.437,1.3922
19-07-2008 12.32,3095.78,2428.37,2204.7094,1405.0272,1.5509,100,95.4878,0.119,1.4662,0.007112971084469212,-0.0071,0.9649793732305437,220.6142,0,10.6694,409.708,9.212687548646164,0.9684,183.3869,12.5075,1.4201
19-07-2008 15.22,3062.63,2578.78,2228.6552,1373.4736,1.2274,100,106.0416,0.12,1.5816,0.014050529302799925,-0.0179,0.9433,207.7343,0,7.9558,412.3336,9.556831010235733,0.964,183.7506119076747,12.4194,1.3995
19-07-2008 12.32,3093.88,2617.59,2215.2375,1446.8736,0.7884,100,107.8711,0.125,1.5816,0.018060917338755738,0.0194,0.9433,204.223,0,12.5711,412.7108,9.604048571605347,0.9712,189.3171514365448,12.5635,1.3967
19-07-2008 12.32,3014.92,2428.37,2207.9268,877.6266,1.5304,100,101.3932,0.1206,1.4694,0.012814044572353215,0.0147,0.9433,202.3108,0,10.6034,413.8735,9.672576985078798,0.9622,190.06051015458934,12.2478,1.4278
19-07-2008 21.57,3047.66,2596.54,2186.7408,877.6266,1.5509,100,96.1987,0.1214,1.5739,0.0055346370473285346,-0.0086,0.964763000447352,200.44,0,13.6872,422.7022,10.054436468490035,0.9678,191.5698234576571,12.4501,1.3992
19-07-2008 19.44,3095.78,2428.37,2184.4333,1238.2598,0.8041,100,95.4878,0.1219,1.5816,-0.004583137637054544,-0.0132,0.9433,204.6285,0,7.9558,417.8609,9.1999,0.9631,190.04216536669682,12.3543,1.4105
19-07-2008 22.52,3003.36,2620.65,2260.7866,1437.5662,1.1831,100,98.7392,0.1214,1.5816,-0.018130370193739347,0.0,0.9485130677751865,195.6819,0,8.7234,414.718,9.29224558719498,0.9627,191.5677555029302,12.5635,1.4167
22-07-2008 8.41,3095.78,2428.37,2243.0474,1284.0312,0.8019,100,95.4878,0.1257,1.4561,0.018812343674957138,0.0072,0.9547109490570309,192.9787,0,7.9558,421.0789,9.1999,0.9662,184.05526797672937,12.5538,1.4184
19-07-2008 22.52,2991.46,2451.02,2198.2817,1495.0444,1.2457,100,107.3297,0.123,1.5177,0.025,-0.0176,0.9545322967712088,203.9769,0,7.9558,420.1249,9.473168538126284,0.9685,191.36918636114163,12.5144,1.4155
20-07-2008 3.35,3095.78,2625.6,2184.4333,877.6266,1.5509,100,95.4878,0.119,1.4843,-0.02849235313246473,-0.0038,0.9591550948117052,206.8215,0,13.6872,423.966,9.1999,0.9664,183.5964949448475,12.4706,1.4035
19-07-2008 20.24,3071.28,2428.37,2262.2042,1024.5769,1.0575,100,95.4878,0.12,1.5816,0.025,-0.0179,0.9577812295936501,206.2897,0,9.5222,413.8701,9.204831020048147,0.9666,195.61622801189054,12.5276,1.3881
22-07-2008 8.41,3068.23,2442.01,2217.39,991.443,1.2232,100,107.4414,0.1257,1.5798,-0.03596411984413984,0.0022,0.9584510014274062,209.6324,0,11.9865,424.704,9.656201464980095,0.9643,186.47432692535546,11.988,1.4278
19-07-2008 13.17,3008.34,2428.37,2184.4333,877.6266,1.4186,100,97.8478,0.1225,1.5228,0.0015763709560205827,0.0016,0.9606992640954288,208.8404,0,13.5812,428.3587,9.219562271545382,0.9708,183.3869,12.3432,1.3987
22-07-2008 14.00,3095.78,2515.89,2184.4333,1152.8413,1.4754,100,107.8711,0.1257,1.5698,-0.03134385808843005,0.0139,0.954973117350244,206.5314,0,10.8661,428.9826,9.760040299312907,0.9676,183.3869,12.5483,1.412
22-07-2008 2.59,3079.56,2520.55,2195.2563,940.8249,1.0241,100,105.6608,0.1191,1.5371,0.025,-0.0173,0.9650083579263676,193.753,0,11.4242,412.9859,9.69817797419669,0.965,183.3869,12.5419,1.4278
19-07-2008 17.53,3040.77,2441.87,2237.9056,877.6266,1.3887,100,102.7737,0.1207,1.5236,0.0028580647468599875,-0.0179,0.9559651418187463,193.9246,0,8.4918,416.5453,10.256463876493385,0.9634,193.65975828890194,12.318,1.394
19-07-2008 22.52,2987.18,2528.41,2215.9015,877.6266,1.5293,100,104.4031,0.1255,1.5677,0.014617601094767042,0.0001,0.9433,197.65,0,9.7895,426.71,10.18036956938428,0.965,189.6953744076639,12.3768,1.392
19-07-2008 11.55,3094.06,2428.37,2207.5053,1698.0172,1.5509,100,97.7263,0.124,1.5371,-0.005361928564211733,-0.0063,0.9536000602881942,197.1341,0,9.255,424.1932,9.85949458818915,0.9623,183.3869,12.5125,1.4278
22-07-2008 8.41,3086.61,2522.31,2185.3872,913.1763,1.5509,100,99.4772,0.1257,1.4559,0.017916354510706313,0.0115,0.9541213910451539,226.0086,0,9.3508,413.4534,9.389895389005193,0.9693,191.70202120008918,12.5635,1.3927
19-07-2008 11.55,3095.78,2428.37,2184.4333,1095.178,1.1784,100,100.8799,0.1257,1.5761,0.006329610623960709,-0.0179,0.9433,201.7275,0,7.9558,415.6082,9.1999,0.9643,215.5977,11.3225,1.4239
19-07-2008 21.57,3095.78,2556.12,2184.4333,1157.0287,1.1152,100,97.4258,0.1244,1.4368,-0.0019070765500942312,-0.0122,0.960623735365532,201.915,0,13.1174,404.5667,10.176794640793018,0.9747,183.3869,12.4307,1.3918
21-07-2008 11.53,2975.45,2428.37,2270.2556,877.6266,1.538,100,104.7948,0.1185,1.5568,0.01749326078647903,0.0099,0.9558331468998359,198.3501,0,7.9558,428.9185,9.492798314440787,0.9677,187.62070165215334,12.3604,1.42
19-07-2008 12.32,3095.36,2441.12,2202.4329,877.6266,1.5509,100,107.8711,0.1197,1.5722,-0.0367,-0.0049,0.9537547453179395,207.8203,0,10.5904,428.9826,9.503519310913479,0.9671,186.77221957777078,12.377,1.4015
19-07-2008 20.24,3087.74,2443.25,2184.4333,877.6266,1.461,100,103.1254,0.1257,1.5816,0.025,0.0056,0.9576020615984798,192.9787,0,9.9469,411.1082,10.208101624876852,0.9703,194.3769883714793,12.4535,1.3944
22-07-2008 14.00,3095.78,2567.77,2270.2556,1698.0172,0.7884,100,104.2855,0.1257,1.5816,0.0006879787716667345,0.0068,0.9613326444356223,221.0116,0,7.9558,409.4888,9.1999,0.9644,215.5977,12.5635,1.4191
22-07-2008 14.00,3095.78,2467.85,2184.4333,1592.7312,1.5509,100,105.3278,0.1257,1.4708,-0.007098967738704056,-0.0115,0.9559717345729064,226.0086,0,10.6125,420.232,9.874621954609172,0.9718,183.3869,12.5635,1.4082
19-07-2008 13.17,3095.78,2428.37,2229.7619,877.6266,1.328,100,95.5333,0.1257,1.545,0.024763825697098767,0.0009,0.9675778979687216,226.0086,0,9.0549,411.1439,9.520980122302399,0.9693,189.88573238955044,12.3363,1.3974
19-07-2008 17.53,3095.78,2503.68,2184.4333,877.6266,1.438,100,98.7374,0.1252,1.5528,-0.035120633565193016,0.0166,0.9491685221722816,209.0333,0,11.4529,420.0049,9.57730861497158,0.9631,190.10606176865443,12.5635,1.4218
22-07-2008 11.47,2980.9,2600.43,2184.4333,877.6266,1.3059,100,100.432,0.1213,1.5816,0.025,-0.0018,0.9487038666052661,202.059,0,10.5953,428.9826,9.1999,0.9637,196.03887776866665,12.3049,1.4278
19-07-2008 12.32,3045.26,2428.37,2184.4333,1369.5537,1.2419,100,107.8711,0.1204,1.5262,0.025,0.0144,0.9557828914450684,202.0577,0,8.3957,418.7768,9.65630088427472,0.9689,183.3869,12.4192,1.4278
20-07-2008 3.35,3095.78,2428.37,2184.4333,877.6266,1.5509,100,96.7018,0.1254,1.5264,-0.001158399311871599,-0.0179,0.9607186927686425,202.5403,0,7.9558,428.9826,9.316978333308853,0.9637,183.3869,12.5104,1.4108
19-07-2008 21.57,3095.78,2441.6,2184.4333,877.6266,1.5509,100,107.8711,0.1216,1.5607,0.017165782858394672,0.0202,0.9433,196.2337,0,10.4059,408.3008,9.542443011802966,0.9661,183.3869,11.9028,1.4191
22-07-2008 0.03,2992.43,2433.68,2184.4333,889.1159,1.434,100,100.5705,0.1257,1.4368,-0.0003378221415538656,-0.0004,0.9571773108889233,206.1895,0,8.8249,423.7207,9.1999,0.968,187.33824093068534,12.2764,1.4098
22-07-2008 14.00,3065.98,2428.37,2184.4333,1698.0172,1.5509,100,103.675,0.1185,1.5511,0.018142650376704587,0.0022,0.9490564543492327,197.2511,0,12.4949,428.9826,9.241384080986892,0.9645,187.8163502640199,12.5635,1.4149
19-07-2008 21.57,3084.28,2555.34,2207.0158,1090.3233,1.3983,100,104.8224,0.1257,1.5816,0.015552015755741761,0.018,0.9494182552686214,197.3319,0,7.9558,407.2929,10.106464458966277,0.9661,189.6841796094801,12.357,1.4043
19-07-2008 21.57,3095.78,2428.37,2248.3854,1052.4624,1.5509,100,106.5869,0.1257,1.5816,0.0017022546446867556,0.0026,0.9483267806443028,203.8093,0,10.5147,426.4306,10.066946790669425,0.962,215.5977,12.5519,1.4045
22-07-2008 14.00,3078.22,2428.37,2184.4333,877.6266,1.5509,100,100.5121,0.1206,1.4939,0.01673848419615409,-0.0003,0.9699,218.5362,0,8.3331,414.5304,9.448629977073995,0.966,191.44017114405275,12.5635,1.4147
